Universal Asset Identifier,Asset Name,Knowledge System,Asset Type,Status,Owner,Parent Assets,Last Review,Notes,Repository Path,Supporting Files,Version,Completion Percentage,Child Assets,Relationship List,Evidence Links,Report Links,Marketplace Links,Next Review,Change History,Build Provenance,Source Builds,Registration Basis,File SHA256,Last Updated,Asset Title
CERT-SYS-000108,VALIDATE SURVEILLANCE CASE,SYS,Validator,ACTIVE,Certiaura,,,,13_Project_Genesis/Validators/validate_surveillance_case.py,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0036 | CERT-BUILD-0038,0036 | 0038,HISTORICAL_REPOSITORY_CENSUS,13c78aec30e01e9a9fff79e2444ab23bf44e41819c93b85c213d4e207d85764b,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000109,CERTIAURA APP ICON 512,SYS,Media Asset,ACTIVE,Certiaura,,,,Assets/Brand/CertiAura_App_Icon_512.png,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,e6814cfcbca5bed46c68756f6916a597044d10d343847cb0dea4d7478379bbaa,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000110,CERTIAURA BRAND DARK BANNER,SYS,Media Asset,ACTIVE,Certiaura,,,,Assets/Brand/CertiAura_Brand_Dark_Banner.png,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,341c31463e1abd0737140c8de5dad552d647223af3856f7b3766001775b1fe5a,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000111,CERTIAURA BRAND MASTER,SYS,Media Asset,ACTIVE,Certiaura,,,,Assets/Brand/CertiAura_Brand_Master.png,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,156d45592e5106c09df1f9c7b573b89ad0b250fd34373ab39ffc9f8ec307c9a2,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000112,CERTIAURA BRAND PALETTE,SYS,Media Asset,ACTIVE,Certiaura,,,,Assets/Brand/CertiAura_Brand_Palette.json,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,66339be15b10135f8da6d77c2815374e4b49d3dbe48b0c346d041521c397432f,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000113,CERTIAURA FOOTER MARK,SYS,Media Asset,ACTIVE,Certiaura,,,,Assets/Brand/CertiAura_Footer_Mark.png,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,d94d303fe18825fb1be75a24afd8895fd1cfe6a7fff1a89849f11f24e95520e9,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000114,CERTIAURA LOGO LIGHT UI,SYS,Media Asset,ACTIVE,Certiaura,,,,Assets/Brand/CertiAura_Logo_Light_UI.png,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,2fc810c76aaec6efb6e3d6961ee41586d77ab4a610b4df7a54c428a9b1e464a5,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000115,CERT-SKS-000008 — Tesamorelin Labelled Safety and Growth-Factor Context,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/Batch_A/CERT-SKS-000008_Tesamorelin_Labelled_Safety_and_Growth_Factor_Context.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,740678c1015854ff97debcce4ace43482662c6bacd968180860f650b979fd7b7,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000116,CERT-SKS-000009 — CJC-1295 Limited Clinical Safety and Cardiovascular Uncertainty,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/Batch_A/CERT-SKS-000009_CJC_1295_Limited_Clinical_Safety_and_Cardiovascular_Uncertainty.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,212be88c1ec64575a02f81a0d875dfb738a303ad4c119351ab3820afe0437d6a,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000117,CERT-SKS-000010 — Ipamorelin Human Safety Evidence Insufficiency,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/Batch_A/CERT-SKS-000010_Ipamorelin_Human_Safety_Evidence_Insufficiency.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,486bc7524a813dd046a5eeade9966c0e48589fe0e7ef0956419a6da10d3c68b6,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000118,CERT-SKS-000011 — MOTS-c Human Safety and Immunogenicity Uncertainty,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/Batch_A/CERT-SKS-000011_MOTS_c_Human_Safety_and_Immunogenicity_Uncertainty.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,34e3402f1e8573dfdf78968ced0f55f8e000c4531042bb77f82126a4c9be90ae,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000119,"CERT-SKS-000012 — GHK-Cu Route, Copper and Product-Quality Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/Batch_B/CERT-SKS-000012_GHK_Cu_Route_Copper_and_Product_Quality_Uncertainty.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,2f1e07a33dd4ce5334c805c21fe984b80facd3247bb29b73d3cbe1bc2ebcf078,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000120,"CERT-SKS-000013 — Thymosin Beta-4 / TB-500 Identity, Doping and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/Batch_B/CERT-SKS-000013_Thymosin_Beta_4_TB_500_Identity_Doping_and_Human_Safety_Uncertainty.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,6312b09a5951e1a3b0b48a510ded0686425f45afbf1a16f334bea6bef445a9e9,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000121,"CERT-SKS-000014 — Melanotan II Dermatological, Cardiovascular and Priapism Risk",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/Batch_B/CERT-SKS-000014_Melanotan_II_Dermatological_Cardiovascular_and_Priapism_Risk.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,bdfb49f3d1046aac6e19bd90340f5f03b6c9848e3fd44b68a1f3473a41060397,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000122,CERT-SKS-000015 — Epitalon Human Evidence and Long-Term Safety Insufficiency,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/Batch_B/CERT-SKS-000015_Epitalon_Human_Evidence_and_Long_Term_Safety_Insufficiency.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,1e9cf99f01537937204e76fdc62dfe05e1c6b689476702ddb45123094083688b,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000123,"CERT-SKS-000043 — Semax Regional Evidence, Neurological and Product-Quality Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C3A/CERT-SKS-000043_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,37e4bda5c54aaf1e9150c729599362619f2e8f7aefc219a3420b02c69e84d07a,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000124,"CERT-SKS-000044 — Selank Neuropsychiatric, Regional Evidence and Product-Quality Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C3A/CERT-SKS-000044_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,fc797e89e1d3aaf6b244f00f9b25ff0d3d5d0fc486d44e544ca3cec354588084,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000125,"CERT-SKS-000045 — DSIP Unresolved Biology, Contradictory Efficacy and Long-Term Safety",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C3A/CERT-SKS-000045_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,40dd826673fe13fd010d46e40ad15d2964d2b528f8c89572674e2bc6e307c705,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000126,CERT-SKS-000046 — Pinealon Human-Evidence and Long-Term Safety Insufficiency,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C3A/CERT-SKS-000046_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,585e3bc6b33d24f1f859553ff688e1b637f5e2aef15c5cd4d1b126e8eaa4d7a1,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000127,CERT-SKS-000047 — Adamax Unknown-Identity Critical Safety Block,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C3A/CERT-SKS-000047_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,e2dae89ccb8a061449e8c44b40d00d8b09c6c0b350e448c2f2bfcbe2da64dbd6,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000128,CERT-SKS-000048 — PE 22-28 Unknown-Identity Critical Safety Block,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C3A/CERT-SKS-000048_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,4790d0c92a0a37a76d1629edfe2f04903bc02ba6ae7a485a0621a6caf06347bb,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000129,"CERT-SKS-000056 — Thymosin Alpha-1 Immune, Regional-Status and Product-Quality Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4A/CERT-SKS-000056_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,9aecc642849d609ca7b99b93afe7444b8d2c01a6f72b7885b85105e653db813f,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000130,"CERT-SKS-000057 — Thymalin Mixture Identity, Contamination and Evidence-Transfer Risk",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4A/CERT-SKS-000057_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,6314956c7d176f8c0e396220d89dc37814c9b712a6830cfaeddf10ab4ef9db84,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000131,"CERT-SKS-000058 — LL-37 Cytotoxicity, Pro-Inflammatory and Product-Quality Risk",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4A/CERT-SKS-000058_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,a4560b43be9985e548f24c173b3088b566aea434d9147091a0fcf34d85a0bfa2,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000132,"CERT-SKS-000059 — Cibinetide Investigational, Neurological and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4A/CERT-SKS-000059_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,6d7abfa422e81184c3f690fbf2daf7c33dfa06e1563604eb94c8fb63b1341b51,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000133,"CERT-SKS-000060 — VIP / Aviptadil Hypotension, Tachycardia, Diarrhoea and Formulation Risk",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4A/CERT-SKS-000060_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,f92ccef7abf650a2fbec0c2ddf0975e2e2eadd94814873c3729265f24fe9c45d,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000134,"CERT-SKS-000061 — KPV Human-Evidence, Immune and Long-Term Safety Insufficiency",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4A/CERT-SKS-000061_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,a841d8d720834efc58d1abd8d26e5f04e98cd35ffceb5e22c4cc3e03dec0c9a7,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000135,"CERT-SKS-000062 — GHK Metal-State, Route and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4B/CERT-SKS-000062_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,04426d9a70220aa9d8977b1220339211194dd15a8bb66d9efc38b332a83dfd6e,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000136,"CERT-SKS-000063 — AHK-Cu Copper, Identity and Human-Evidence Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4B/CERT-SKS-000063_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,8a27fd2f2b74d2ba99b8bc6b4033cef50a7a8c3af08f0612afba5f52dd205408,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000137,"CERT-SKS-000064 — SNAP-8 Cosmetic-Only, Neuromuscular and Route-Transfer Risk",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4B/CERT-SKS-000064_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,3b2c38dc61a80666e127b6410f395960b6e1eeb2b215da09520892b30bf0d023,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000138,CERT-SKS-000065 — Matrixyl Unknown-Ingredient and Evidence-Transfer Block,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4B/CERT-SKS-000065_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,8a73c6ba494d2a70ec2a729f65a0182b3109e09136fc458ecf8ba1abf71a2be2,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000139,"CERT-SKS-000066 — PNC-27 Preclinical Anticancer, Cytotoxicity and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4B/CERT-SKS-000066_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,7bd1144f189e69d59cd1f9afd8c9e77ce82d0ca5331eed92cb4de8b5c94b9a58,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000140,"CERT-SKS-000067 — PTD-DBM Wnt-Pathway, Abnormal-Growth and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C4B/CERT-SKS-000067_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,bd1ac823b3960058845ac0fc894036fad0b65652fdaed0a5a87151145152f012,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000141,"CERT-SKS-000068 — Humanin Sequence, Analogue and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5A/CERT-SKS-000068_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,11987fdb118f95e6eaf5ac14e8c3ec1d8fef0c44c308b6f9699f1f74c4860f60,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000142,"CERT-SKS-000069 — FOXO4-DRI Off-Target p53, Senolytic and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5A/CERT-SKS-000069_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,0ad57e2a2e0dc0d25d233857bb1d18cca70e53ad6e4c922d43e67ca33fca7b79,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000143,"CERT-SKS-000070 — N-Acetyl Epitalon Amidate Identity, Cell-Cycle and Evidence-Transfer Risk",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5A/CERT-SKS-000070_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,b1da9fe7b8dc983aa3fb79aee02952a2456263327217d065a9f39fc4ff982138,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000144,"CERT-SKS-000071 — Vilon Identity, Regional Evidence and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5A/CERT-SKS-000071_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,849f47a3ccefdab9888fd706aba28aa7958b6e714b44f2c6ce576c441d5606ce,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000145,CERT-SKS-000072 — Testagen Unknown-Identity Critical Endocrine and Safety Block,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5A/CERT-SKS-000072_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,1d47fe97ec726cf1ee4fbeb8d5a8d959699614b2c17bd34f9eaba971d9e94559,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000146,"CERT-SKS-000073 — Bronchogen Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000073_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,3b345378e889a61e61ec59b6b7bb3177fbcf3c55c89d7632c287c0b12ba190a7,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000147,"CERT-SKS-000074 — Cardiogen Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000074_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,6b0fbc225edd9aebefd522419f62517e3988c8223aaca7ff61f8f8c09f2d84fe,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000148,"CERT-SKS-000075 — Cortagen Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000075_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,9092f1de685130491512fc9707a603468edc5ffa5907770732bdc2677d2fa152,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000149,"CERT-SKS-000076 — Livagen Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000076_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,88d34870485203a185c8c675e4252402a3b5821f1c7236fce6c1c2d66ca13841,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000150,"CERT-SKS-000077 — Pancragen Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000077_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,05a639321710602b72bb2079f128961c985f02e90af9b7be1f3a9f527c5e90c4,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000151,"CERT-SKS-000078 — Prostamax Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000078_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,3afd893f5e667b4568a9a1de9f0f727c0b0da905930078f0754cc93ff200ee91,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000152,"CERT-SKS-000079 — Cartalax Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000079_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,434c2a2271e0b9ff7523b99eabe3670bed70df5dad6ce3f897a66cf720560d48,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000153,"CERT-SKS-000080 — Chonluten Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000080_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,bff5d093a3f37873c71cfc852bf9db94dd8961353e7876a5347f10e26781acf6,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000154,"CERT-SKS-000081 — Crystagen Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000081_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,38b34e854fd394b075b387f4f43c32bc0072d2b0ac0677b140d9346e3b8634cb,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000155,"CERT-SKS-000082 — Ovagen Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000082_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,73d776ae3be32d904da90b04445603c8f47d8dfd99d157910e1492e7f94dd200,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000156,"CERT-SKS-000083 — Vesugen Identity, Organ-Claim and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C5B/CERT-SKS-000083_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,2b178829af55cea6ceba0a6707218d51a06ac43477caff2226ebcc67822fc90d,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000157,"CERT-SKS-000084 — Afamelanotide Skin, Pigmentation, Implant and Product-Equivalence Safety",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C6/CERT-SKS-000084_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,5736263ed3c5ce445381d174ec99cf27a6587a664553b2e41a48bdfed92fc25f,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000158,"CERT-SKS-000085 — Bremelanotide Cardiovascular, Nausea, Hyperpigmentation and Indication Safety",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C6/CERT-SKS-000085_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,181e0f2539ceb883b87f3891832fa044e32e6e418547a84db2feef2621954156,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000159,"CERT-SKS-000086 — BPC-157 + TB Blend Identity, Compatibility and Human-Safety Uncertainty",SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C7/CERT-SKS-000086_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,f4aff94861ecc7b61d7614dbc16d413295fd47228018f5816e5ffa1f477498b1,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000160,CERT-SKS-000087 — BPC-157 + GHK-Cu + TB-500 Copper and Multi-Peptide Safety Uncertainty,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C7/CERT-SKS-000087_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,69cbd4c9735da76a2f730bab51c9228be675ce6924b856bb4418d9ba73e8f7e1,2026-07-19T18:56:54.150597+00:00,
CERT-SYS-000161,CERT-SKS-000088 — Four-Component Repair Blend Safety Uncertainty,SYS,Media Asset, Active safety control,Certiaura,,,,Assets/Safety/C7/CERT-SKS-000088_Safety.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,b6cdbcebecddf3e57181bda07850649cf34b903a71cc0ab23ed766ced195121d,2026-07-19T18:56:54.150597+00:00,
